"site_id","year","month","day","location","salt","temp","salmon_captured","salmon_examined","pink_examined","chum_examined","sockeye_examined","morts_recovery","morts_other","P_ratio","C_ratio","latitude","longitude","bycatch","notes","coho_examined"
767,2022,7,9,"Wicklow",8,16,45,44,20,24,0,0,0,5,4,"50.7864","-126.684","none","Crew: RH, BK, CG, MJC, LK. Did 2 sets in the same spot about 20 the first time and 25 the second. Overcast and slighttly rainy.",NA
768,2023,4,3,"Glacier",27.2,7.5,75,51,50,1,0,6,0,74,1,"50.8476","-126.30905","1 shrimp","Crew: Bogdan Kraft, Leila Krichel, Caroline Glass, Robert Humenny. Slight rain, search time 6min",NA
769,2023,4,3,"Burdwood",29.3,7.5,63,54,50,4,0,2,0,59,4,"50.7861","-126.501516666667","2 tidepool sculpins, 1 silver spotted sculpin, shrimp","Crew: Bogdan Kraft, Leila Krichel, Caroline Glass, Robert Humenny. Calm partly cloudy, Search time 12min",NA
770,2023,4,3,"Wicklow",30.3,8,0,0,0,0,0,0,0,0,0,"50.7825","-126.708516666667","none","Crew: Bogdan Kraft, Leila Krichel, Caroline Glass, Robert Humenny. Windy, Blind set nothing caught, search time 63min",NA
771,2023,4,10,"Glacier",28,NA,262,59,51,8,0,3,0,254,8,"50.8486333333333","-126.3077","krill, larval fish","Crew: Bogdan Kraft, Leila Krichel, Caroline Glass, Robert Humenny, Calm water, forgot YSI, search time 6min",NA
772,2023,4,10,"Burdwood",32,NA,800,94,50,44,0,4,0,755,45,"50.7859","-126.502233333333","1 shrimp","Crew: Bogdan Kraft, Leila Krichel, Caroline Glass, Robert Humenny, calm water, forgot YSI, search time 0min",NA
773,2023,4,10,"Wicklow",30,NA,0,0,0,0,0,0,0,0,0,"50.78615","-126.6893","1 greenling, 2 sculpins","Crew: Bogdan Kraft, Leila Krichel, Caroline Glass, Robert Humenny. Windy, saw 1 fish and set on it, but nothing was caught, forgot YSI, search time 60min",NA
774,2023,4,18,"Glacier",29.6,7.2,6000,77,50,27,0,1,0,5950,50,"50.8472833333333","-126.30905","3 sculpins, 50 larval sandlance","Crew: Bogdan Kraft, Leila Krichel, Kirsten Mathison, Robert Humenny. Kirsten's first set, 0 min search time . Glacier collected one day after Wicklow and Burdwoods due to terrible weather in Tribune",NA
775,2023,4,17,"Burdwood",29.9,7.4,1300,100,50,50,0,2,0,1230,70,"50.786","-126.501266666667","none","Crew: Bogdan Kraft, Leila Krichel, Kirsten Mathison, Robert Humenny. Very windy, 5min search time.",NA
776,2023,4,17,"Wicklow",30.2,7.5,0,0,0,0,0,0,0,0,0,"50.7866","-126.679283333333","7 greenling","Crew: Bogdan Kraft, Leila Krichel, Kirsten Mathison, Robert Humenny. saw a school of fish thought they were salmon. caught them but they turned out to be greenling, very windy outside of bay 45min search time.",NA
777,2023,4,24,"Glacier",NA,10.5,10000,53,50,3,0,2,0,300,1,"50.8477","-126.303616666667","shrimp","Crew: Bogdan Kraft, Leila Krichel, Kirsten Mathison, Robert Humenny. Sunny calm, search time 9min, YSI giving strange measurments for salinity",NA
778,2023,4,24,"Burdwood",NA,8.7,4000,100,50,50,0,0,0,9,1,"50.7860166666667","-126.501933333333","none","Crew: Bogdan Kraft, Leila Krichel, Kirsten Mathison, Robert Humenny. Sunny calm, search time 9min YSI giving strange measurments for salinity",NA
779,2023,4,24,"Wicklow",NA,7.6,500,74,50,24,0,23,0,476,24,"50.78785","-126.676683333333","none","Crew: Bogdan Kraft, Leila Krichel, Kirsten Mathison, Robert Humenny. sunny calm, search time 20min YSI giving strange measurments for salinity, fish very sensitive compared to othetr sires, lots of mortalities despite low density",NA
780,2023,5,1,"Glacier",26.4,10.8,10000,50,50,0,0,0,11,1,0,"50.8475333333333","-126.308683333333","none","Crew: Caroline Glass, Leila Krichel, Kirsten Mathison, Robert Humenny. moderate wind small waves hitting shore washed up some salmon fry, search time 2 min",NA
781,2023,5,1,"Burdwood",25.8,10.9,1000,87,50,37,0,9,0,970,30,"50.7861333333333","-126.501516666667","sandlance, hermit crab","Crew: Caroline Glass, Leila Krichel, Kirsten Mathison, Robert Humenny. accidently dropped some fry on deck, about 20, got them back in the ocean, did not lice them. Search time 3min",NA
782,2023,5,1,"Wicklow",30.4,8.7,120,55,50,5,0,8,0,115,5,"50.7878","-126.67665","10 greenling , sandlance","Crew: Caroline Glass, Leila Krichel, Kirsten Mathison, Robert Humenny. calm weather, search time 13min",NA
783,2023,5,7,"Glacier",26.8,10.4,3500,54,50,4,0,0,0,124,1,"50.8470166666667","-126.3094","none","Crew: Bogdan Kraft, Leila Krichel, Kirsten Mathison, Robert Humenny. calm weather, search time 2min",NA
784,2023,5,7,"Burdwood",26.6,10.5,1800,67,50,17,0,1,0,1783,17,"50.7861666666667","-126.501466666667","1 greenling","Crew: Bogdan Kraft, Leila Krichel, Kirsten Mathison, Robert Humenny. search time 1 min",NA
785,2023,5,7,"Wicklow",30.8,8.3,1000,99,50,49,0,16,0,551,49,"50.7877833333333","-126.676633333333","50 greenling","Crew: Bogdan Kraft, Leila Krichel, Kirsten Mathison, Robert Humenny. search time 10 min battery died while anchored",NA
786,2023,5,15,"Glacier",28.8,13.7,7000,51,50,1,0,1,0,150,1,"50.8473666666667","-126.309183333333","none","Crew: Bogdan Kraft, Oliva Cornies, Kirsten Mathison, Robert Humenny. Calm water filmed by Megan Hawkings Bennett, search time 0min",NA
787,2023,5,15,"Burdwood",13.3,15.5,1500,90,50,40,0,2,0,1460,40,"50.7862","-126.50145","1 sculpin","Crew: Bogdan Kraft, Oliva Cornies, Kirsten Mathison, Robert Humenny. Calm water filmed by Megan Hawkings Bennett, search time 0min",NA
788,2023,5,14,"Wicklow",NA,NA,612,65,50,12,3,15,0,600,12,"50.78825","-126.67765","none","Crew: Caroline Glass, Oliva Cornies, Kirsten Mathison, Robert Humenny. Calm water. Combinded with sealice training 1 day before Glacier and Burdwoods",NA
789,2023,5,21,"Glacier",21.3,13.2,3000,51,50,1,0,0,0,299,1,"50.8476666666667","-126.308533333333","none","Crew: Bogdan Kraft, Oliva Cornies, Kirsten Mathison, Sierra Kay, Robert Humenny. small waves hitting bunt, choppy seas",NA
790,2023,5,21,"Burdwood",18.2,13,1000,61,50,11,0,0,0,989,11,"50.7861166666667","-126.5019","1 coho","Crew: Bogdan Kraft, Oliva Cornies, Kirsten Mathison, Sierra Kay, Robert Humenny. Choppy water, strong current",NA
791,2023,5,21,"Wicklow",28.1,10.5,800,64,54,7,3,0,0,790,7,"50.7878666666667","-126.676816666667","none","Crew: Bogdan Kraft, Oliva Cornies, Kirsten Mathison, Sierra Kay, Robert Humenny. Calm water.",NA
792,2023,5,30,"Glacier",16,13.2,53,53,51,2,0,0,0,51,2,"50.8477","-126.308583333333","none","Crew: Bogdan Kraft, Oliva Cornies, Kirsten Mathison, Maddie Jarvis Cross, Erin Kyle, Robert Humenny. high wind, small waves. Set twice, first set didn't work and was water hauled, second set caught all the fish",NA
793,2023,5,30,"Burdwood",12,13.6,43,43,42,1,0,0,0,42,1,"50.7866666666667","-126.502683333333","none","Crew: Bogdan Kraft, Oliva Cornies, Kirsten Mathison, Maddie Jarvis Cross, Erin Kyle, Robert Humenny. small waves, moderate wind",NA
794,2023,5,30,"Wicklow",27,10.5,73,51,50,0,1,1,0,1,0,"50.7875666666667","-126.676816666667","2 perch, 5 greenling","Crew: Bogdan Kraft, Oliva Cornies, Kirsten Mathison, Maddie Jarvis Cross, Erin Kyle, Robert Humenny. choppy water",NA
795,2023,6,5,"Glacier",21.7,12.8,300,70,50,20,0,0,0,280,20,"50.8443833333333","-126.3032","urchins","Crew: Caroline Glass, Kate Medcalf, Kirsten Mathison, Robert Humenny",NA
796,2023,6,5,"Burdwood",14.7,12.9,250,53,50,3,0,0,0,247,3,"50.78565","-126.502533333333","2 gunnels, 4 coho, 1 perch, 4 sculpins","Crew: Caroline Glass, Kate Medcalf, Kirsten Mathison, Robert Humenny",NA
797,2023,6,5,"Wicklow",24.1,11.4,78,50,50,0,0,0,0,1,0,"50.7867666666667","-126.679666666667","shrimp","Crew: Caroline Glass, Kate Medcalf, Kirsten Mathison, Robert Humenny",NA
798,2023,6,12,"Glacier",23.4,12.8,209,54,49,5,0,0,0,204,5,"50.8433833333333","-126.30645","sculpin","Crew: Caroline Glass, Kate Medcalf, Bogan Kraft, Robin Grant, Conor Haynes, 38 min search, accidently only liced 49 pink",NA
799,2023,6,12,"Burdwood",25.8,12.9,250,50,50,0,0,0,0,1,0,"50.78575","-126.502583333333","sculpin","Crew: Caroline Glass, Kate Medcalf, Bogan Kraft, Robin Grant, Conor Haynes, 13 min search",NA
800,2023,6,12,"Wicklow",27.3,11.9,101,51,50,0,1,0,0,1,0,"50.7867166666667","-126.679566666667","cunnel, greenling, sandlance","Crew: Caroline Glass, Kate Medcalf, Bogan Kraft, Robin Grant, Conor Haynes, 4 min search",NA
801,2023,6,19,"Glacier",24.7,12.5,400,67,50,16,1,0,0,383,16,"50.8478333333333","-126.303916666667","coho, bay pipefish","Crew: Madeline Jarvis Cross, Kate Medcalf, Kirsten Mathison, Robert Humenny, Conor Haynes, Irvin Speck , 10 min search time, wavy water",NA
802,2023,6,19,"Burdwood",15.8,13.1,750,59,51,7,1,0,0,742,8,"50.7861666666667","-126.503433333333","1 coho","Crew: Madeline Jarvis Cross, Kate Medcalf, Kirsten Mathison, Robert Humenny, Conor Haynes, Irvin Speck , roughly 15 min search",NA
803,2023,6,19,"Wicklow",25.5,11.3,42,42,42,0,0,0,0,1,0,"50.7872166666667","-126.677783333333","2 stickle back ,1 herring","Crew: Madeline Jarvis Cross, Kate Medcalf, Kirsten Mathison, Robert Humenny, Conor Haynes, Irvin Speck , made two sets at the same spot, fish were pretty far off shore",NA
804,2023,6,26,"Glacier",22.9,14.8,130,59,50,9,0,0,0,121,9,"50.8441166666667","-126.303","none","Crew: Madeline Jarvis Cross, Josieha Bruce, Monika Loevenmark, Bogdan Kraft, Robert Humenny, small waves hitting shore",NA
805,2023,6,26,"Burdwood",24.6,14.7,150,53,50,3,0,0,0,147,3,"50.78575","-126.503283333333","1 perch, 1 coho","Crew: Madeline Jarvis Cross, Josieha Bruce, Monika Loevenmark, Bogdan Kraft, Robert Humenny",NA
806,2023,6,26,"Wicklow",24.6,14.7,42,42,41,1,0,0,0,41,1,"50.7877333333333","-126.676616666667","1 perch, 2 coho, many sandlance","Crew: Madeline Jarvis Cross, Josieha Bruce, Monika Loevenmark, Bogdan Kraft, Robert Humenny, 2 sets in the same spot, about 21 fish each time",NA
807,2023,7,3,"Glacier",24.6,13.8,42,42,41,1,0,0,0,41,1,"50.84705","-126.30895","1 shiner perch , 15 three spined stickle back, 4 sculpins,  1 tubesnout","Crew: Kate Medcalf, Kirsten Mathison. Leila Krichel, Luna Rivera, Robert Humenny",NA
808,2023,7,3,"Burdwood",24.1,14.2,52,50,50,0,0,0,0,52,0,"50.7871666666667","-126.500233333333","1 shiner perch ,  1 sculpin","Crew: Kate Medcalf, Kirsten Mathison. Leila Krichel, Luna Rivera, Robert Humenny",NA
809,2023,7,3,"Wicklow",26.7,12.7,114,53,50,3,0,2,0,110,3,"50.7866666666667","-126.679216666667","2 shiner perch, 1  juevnile copper rockfish, shrimp","Crew: Kate Medcalf, Kirsten Mathison. Leila Krichel, Luna Rivera, Robert Humenny, set twice, the first time the leads caught the floats and the fish swam out, set the net in the same spot the second time and caught the fish.",NA
810,2023,7,11,"Glacier",24.5,13.7,8,8,7,1,0,0,0,7,1,"50.8471666666667","-126.309116666667","none","Crew: Robert Humenny, Kate Medcalf, Kirsten Mathison, Storm, Kyro, Emily, Only small schools spotted small school caught",NA
811,2023,7,11,"Burdwood",25.6,14.3,75,50,50,0,0,0,0,75,0,"50.7861333333333","-126.503166666667","1 coho","Crew: Robert Humenny, Kate Medcalf, Kirsten Mathison, Storm, Kyro, Emily",NA
812,2023,7,11,"Wicklow",27.6,13.1,1,1,1,0,0,0,0,1,0,"50.7880166666667","-126.678133333333","1 three spined stickle back","Crew: Robert Humenny, Kate Medcalf, Kirsten Mathison, Storm, Kyro, Emily, Only small schools spotted small school caught, Blind set 1 fish caught",NA
813,2024,3,26,"Wicklow",30.7,8.1,23,23,22,1,0,1,0,22,1,"50.7879","-126.678266666667",NA,NA,0
814,2024,3,26,"Burdwood",27.5,8.8,209,90,50,40,0,17,0,169,40,"50.78615","-126.5014",NA,"Deaths due to net damage",0
815,2024,3,26,"Glacier",28.9,8.7,350,91,50,41,0,0,0,6,1,"50.84715","-126.309433333333",NA,NA,0
816,2024,4,1,"Wicklow",29.3,8.5,24,24,21,3,0,0,0,7,1,"50.7877333333333","-126.67885",NA,NA,0
817,2024,4,1,"Burdwood",29.1,8.9,245,100,50,50,0,8,0,34,15,"50.7857166666667","-126.502216666667",NA,NA,0
818,2024,4,1,"Glacier",30,8.9,288,88,50,38,0,11,0,250,88,"50.8483666666667","-126.302366666667",NA,NA,0
819,2024,4,9,"Wicklow",30.1,9.2,67,67,39,28,0,0,3,39,28,"50.7881833333333","-126.676916666667",NA,NA,0
820,2024,4,9,"Burdwood",30.3,8.6,250,100,50,50,0,2,0,2,3,"50.7857","-126.50235",NA,NA,0
821,2024,4,9,"Glacier",30.1,8,350,89,50,39,0,2,2,311,39,"50.8473","-126.309783333333",NA,NA,0
822,2024,4,15,"Wicklow",30,8.1,38,38,30,8,0,3,4,15,4,"50.7877166666667","-126.677166666667",NA,"Small school of herring; blind set",0
823,2024,4,15,"Burdwood",29.2,8.5,170,100,50,50,0,12,4,2,3,"50.789","-126.487383333333",NA,NA,0
824,2024,4,15,"Glacier",28.1,8.2,3600,100,50,50,0,0,0,35,6,"50.848","-126.305033333333",NA,NA,0
825,2024,4,22,"Wicklow",30.4,10.2,62,62,39,23,0,1,0,39,23,"50.7883666666667","-126.677333333333",NA,"School of herring",0
826,2024,4,22,"Burdwood",29.4,10.4,400,100,50,50,0,3,3,30,70,"50.7861333333333","-126.501533333333",NA,NA,0
827,2024,4,22,"Glacier",29.8,8.7,130,81,50,31,0,27,1,3,1,"50.84775","-126.309083333333",NA,"Big schools of sand lance; salmon caught from three sets",0
828,2024,4,29,"Wicklow",29.5,8.6,150,53,50,3,0,6,0,147,3,"50.7882166666667","-126.677233333333",NA,"Herring",0
829,2024,4,29,"Burdwood",29.3,9.4,170,100,50,50,0,6,2,2,3,"50.7857666666667","-126.502083333333",NA,NA,0
830,2024,4,29,"Glacier",29.8,9.2,1000,94,50,44,0,6,0,250,11,"50.8477833333333","-126.31115",NA,NA,0
831,2024,5,5,"Wicklow",30.7,9.2,125,70,50,20,0,1,0,21,4,"50.78777","-126.67948",NA,NA,0
832,2024,5,5,"Burdwood",20,10.5,65,51,50,1,0,0,0,64,1,"50.78588","-126.50328",NA,NA,0
833,2024,5,5,"Glacier",29.6,9.8,538,61,50,11,0,2,0,26,1,"50.8475","-126.30942",NA,NA,0
834,2024,5,13,"Wicklow",30.5,9.4,51,51,49,2,0,0,0,49,2,"50.7877","-126.67875",NA,"two sets",0
835,2024,5,13,"Burdwood",27.7,11,0,0,0,0,0,0,0,0,0,"50.78913","-126.49205",NA,"no fish caught",0
836,2024,5,13,"Glacier",30.3,9.5,3850,67,50,17,0,3,0,50,17,"50.84792","-126.30915",NA,"1 herring with 6 caligus mots",0
837,2024,5,19,"Wicklow",30.1,9.7,175,50,50,0,0,0,0,1,0,"50.7877333333333","-126.678166666667",NA,"Huge schools of herring",0
838,2024,5,19,"Burdwood",20.8,11.5,34,34,30,3,0,0,0,10,1,"50.7856","-126.50335",NA,"2 small schools of herring",1
839,2024,5,19,"Glacier",26.9,10.9,940,60,50,10,0,0,0,24,1,"50.8477166666667","-126.309166666667",NA,NA,0
840,2024,5,27,"Wicklow",27.1,10.5,129,84,50,34,0,0,0,95,34,"50.7861833333333","-126.679483333333",NA,"~30 herring in net",0
841,2024,5,27,"Burdwood",24.5,10.6,3239,100,50,50,0,3,0,169,70,"50.7859166666667","-126.503216666667",NA,NA,0
842,2024,5,27,"Glacier",28.3,10,430,97,50,47,0,0,0,192,23,"50.8333333333333","-126.3",NA,NA,0
843,2024,6,3,"Wicklow",28.1,11.1,150,90,50,40,0,1,0,9,1,"50.7877666666667","-126.679033333333",NA,"two sets (starts at fish 66)",0
844,2024,6,2,"Burdwood",25.8,11.5,73,63,50,13,0,0,0,60,13,"50.7856833333333","-126.502116666667",NA,NA,0
845,2024,6,2,"Glacier",26.1,10.7,500,72,50,22,0,1,1,239,11,"50.8473833333333","-126.309333333333",NA,NA,0
846,2024,6,11,"Wicklow",28.3,10.8,22,22,10,12,0,0,0,5,6,"50.7880166666667","-126.677083333333",NA,"set the net twice but didn't catch salmon second time",0
847,2024,6,11,"Burdwood",28.5,10.8,62,62,42,20,0,0,0,21,10,"50.7858833333333","-126.50235",NA,"second set start at fish 23",0
848,2024,6,11,"Glacier",28.6,10.6,90,52,50,2,0,0,0,25,1,"50.8477666666667","-126.30935",NA,NA,0
849,2024,6,18,"Wicklow",25.8,11.6,39,39,32,7,0,0,0,32,7,"50.7880666666667","-126.67735",NA,NA,0
850,2024,6,18,"Burdwood",21.2,13.1,600,72,50,22,0,1,0,25,11,"50.7857166666667","-126.50315",NA,NA,0
851,2024,6,18,"Glacier",25.2,12.8,54,54,51,3,0,0,0,51,3,"50.8477166666667","-126.309266666667",NA,NA,0
852,2024,6,24,"Wicklow",23.9,12.6,500,54,50,4,0,0,2,24,1,"50.7870333333333","-126.6806",NA,NA,0
853,2024,6,24,"Burdwood",17.6,14.5,156,58,50,8,0,0,0,37,2,"50.7855833333333","-126.502416666667",NA,"super low tide (net set around 10:30am)",0
854,2024,6,24,"Glacier",27.6,12.1,2320,60,50,10,0,5,5,31,1,"50.8478333333333","-126.30885",NA,NA,0
855,2024,7,1,"Wicklow",26.8,12,68,65,39,26,0,2,1,39,36,"50.78785","-126.6786",NA,"lots of herring schooling with salmon",0
856,2024,7,1,"Burdwood",17.5,13.8,4,4,2,2,0,0,0,1,1,NA,NA,NA,NA,0
857,2024,7,1,"Glacier",25.1,12.8,50,48,33,15,0,0,0,33,15,"50.8476","-126.308916666667",NA,NA,0
858,2024,7,8,"Wicklow",29.4,11.3,26,26,22,4,0,0,0,13,1,"50.7876833333333","-126.678533333333",NA,NA,0
859,2024,7,8,"Burdwood",25.7,13.6,18,18,18,0,0,0,1,1,0,"50.7857","-126.503383333333",NA,NA,0
860,2024,7,8,"Glacier",27.5,12.9,132,52,50,2,0,1,0,129,2,"50.8468","-126.30905",NA,NA,0
861,2024,7,15,"Wicklow",NA,NA,28,28,24,4,0,0,0,6,1,"50.78745","-126.679833333333",NA,NA,0
862,2024,7,15,"Burdwood",NA,NA,10,10,10,0,0,0,0,1,0,"50.7859166666667","-126.503016666667",NA,NA,0
863,2024,7,15,"Glacier",NA,NA,1,1,1,0,0,0,0,1,0,"50.8477833333333","-126.304633333333",NA,"YSI battery out!",0
